id,session_id,country_name,is_mobile,ui_element,created_at,measurement_category,timestamp,country_residency,ip_country,important_score,broker_timestamp,country_match,timestamp_within_tolerance
5373057,73726489,belgium,0,popularity-box-whole-row-link,2024-04-21 14:36:11,01bestca/02notrel/03online,,,,,,True,False
5373066,73726491,united kingdom,1,mobile-chapter-2-top5-box,2024-04-21 14:37:45,01review/02notrel/03review,,,,,,True,False
5373068,73726221,lithuania,0,desktop-top5-box,2024-04-21 14:37:47,01review/02notrel/03review,,,,,,True,False
5373071,73697529,france,0,broker review card visit broker button,2024-04-21 14:38:10,01review/02notrel/03review,,,,,,True,False
5373073,73726723,pakistan,1,dynamic score top broker list row,2024-04-21 14:38:21,01bestca/02notrel/03online,,,,,,True,False
5373075,73726584,poland,0,fmb broker list item link,2024-04-21 14:38:58,01fmybro/02notrel/03notrel,,,,,,True,False
5373078,73726785,denmark,1,TableNameLinkClick,2024-04-21 14:39:23,01cateme/02notrel/03notrel,,,,,,True,False
5373081,73415609,united arab emirates,0,popularity-box-whole-row-link,2024-04-21 14:39:29,01counpg/02notrel/03notrel,,,,,,True,False
5373083,73726840,turkey,0,desktop-top5-box,2024-04-21 14:39:35,01safety/02isscam/03notrel,,,,,,True,False
5373086,73719759,india,0,broker-name-link,2024-04-21 14:40:00,01bestca/02notrel/03notrel,,,,,,True,False
5373089,73726934,china,0,dynamic score top broker list row,2024-04-21 14:40:39,01counpg/02notrel/03notrel,,,,,,True,False
5373090,73726946,morocco,0,broker-name-link,2024-04-21 14:41:04,01counpg/02notrel/03notrel,,,,,,True,False
5373097,73726972,germany,0,fmb broker list item link,2024-04-21 14:42:12,01fmybro/02notrel/03notrel,,,,,,True,False
5373100,73726972,germany,0,popularity-box-whole-row-link,2024-04-21 14:42:28,01bestca/02notrel/03notrel,,,,,,True,False
5373102,73727111,czechia,1,fmb broker list item link,2024-04-21 14:42:30,01fmybro/02notrel/03notrel,,,,,,True,False
5373101,70050618,united states,1,broker-chapter-3/summary,2024-04-21 14:42:30,01bestca/02notrel/03notrel,,,,,,True,False
5373105,73726972,germany,0,popularity-box-whole-row-link,2024-04-21 14:42:37,01bestca/02notrel/03notrel,,,,,,True,False
5373111,73727165,united states,1,dynamic score top broker list row,2024-04-21 14:43:04,01counpg/02notrel/03notrel,,,,,,True,False
5373118,73727111,czechia,1,fmb broker list item link,2024-04-21 14:43:39,01fmybro/02notrel/03notrel,,,,,,True,False
5373129,73725784,turkey,0,fmb broker list item link,2024-04-21 14:45:39,01fmybro/02notrel/03notrel,,,,,,True,False
5373134,73727475,germany,0,desktop-top5-box,2024-04-21 14:45:57,01review/02notrel/03notrel,,,,,,True,False
5373136,73727643,sweden,0,dynamic score top broker list row,2024-04-21 14:47:18,01counpg/02notrel/03notrel,,,,,,True,False
5373137,73709697,belgium,1,dynamic score top broker list row,2024-04-21 14:47:19,01bestca/02notrel/03online,,,,,,True,False
5373141,73727623,poland,0,fmb broker list item link,2024-04-21 14:47:39,01fmybro/02notrel/03notrel,,,,,,True,False
5373147,73727788,portugal,1,dynamic score top broker list row,2024-04-21 14:48:55,01bestca/02notrel/03online,,,,,,True,False
5373148,73727808,norway,1,dynamic score top broker list row,2024-04-21 14:49:15,01bestca/02notrel/03online,,,,,,True,False
5373150,73727693,united kingdom,0,fmb broker list item link,2024-04-21 14:49:36,01fmybro/02notrel/03notrel,,,,,,True,False
5373151,73727788,portugal,1,dynamic score top broker list row,2024-04-21 14:49:54,01bestca/02notrel/03online,,,,,,True,False
5373155,73727872,malaysia,0,broker-name-link,2024-04-21 14:50:32,01bestca/02notrel/03online,,,,,,True,False
5373156,70021838,morocco,0,fmb broker list item link,2024-04-21 14:50:35,01fmybro/02notrel/03notrel,,,,,,True,False
5373158,73727925,turkey,1,popularity-box-whole-row-link,2024-04-21 14:51:03,01bestca/02notrel/03notrel,,,,,,True,False
5373170,73726457,france,0,fmb broker list item link,2024-04-21 14:52:17,01fmybro/02notrel/03notrel,,,,,,True,False
5373175,73728098,serbia,0,dynamic score top broker list row,2024-04-21 14:52:32,01bestca/02notrel/03online,,,,,,True,False
5373179,73727935,malaysia,1,top2-brokers-vb,2024-04-21 14:52:40,01compar/02brvsbr/03notrel,,,,,,True,False
5373187,73728274,netherlands,0,broker-name-link,2024-04-21 14:54:55,01bestca/02notrel/03online,,,,,,True,False
5373191,73727021,malaysia,0,broker-chapter-1/summary,2024-04-21 14:55:11,01bestca/02notrel/03online,,,,,,True,False
5373194,73728417,canada,0,dynamic score top broker list row,2024-04-21 14:55:51,01bestca/02notrel/03notrel,,,,,,True,False
5373195,73726840,turkey,0,desktop-top5-box,2024-04-21 14:55:59,01safety/02isscam/03notrel,,,,,,True,False
5373196,73728341,germany,0,mobile-chapter-2-top5-box,2024-04-21 14:56:28,01safety/02issafe/03notrel,,,,,,True,False
5373197,73728385,united states,0,chapter-ao-button/can-you-short-summary,2024-04-21 14:56:34,01review/02notrel/03notrel,,,,,,True,False
5373202,73728498,indonesia,0,dynamic score top broker list row,2024-04-21 14:57:26,01bestca/02notrel/03notrel,,,,,,True,False
5373207,73728627,mexico,1,fmb broker list item link,2024-04-21 14:58:26,01fmybro/02notrel/03notrel,,,,,,True,False
5373208,73726457,france,0,desktop-top5-box,2024-04-21 14:58:33,01review/02notrel/03review,,,,,,True,False
5373214,73728823,pakistan,0,dynamic score top broker list row,2024-04-21 15:00:03,01counpg/02notrel/03notrel,,,,,,True,False
5373221,73728920,indonesia,0,dynamic score top broker list row,2024-04-21 15:00:30,01bestca/02notrel/03online,,,,,,True,False
5373225,73722732,hungary,1,mobile-chapter-2-top5-box,2024-04-21 15:01:14,01review/02notrel/03review,,,,,,True,False
5373230,73729076,philippines,0,fmb broker list item link,2024-04-21 15:02:40,01fmybro/02notrel/03notrel,,,,,,True,False
5373232,73729161,vietnam,0,fmb broker list item link,2024-04-21 15:03:09,01fmybro/02notrel/03notrel,,,,,,True,False
5373233,73728084,netherlands,1,mobile-chapter-2-top5-box,2024-04-21 15:03:32,01safety/02isscam/03notrel,,,,,,True,False
5373237,73722732,hungary,1,fmb broker list item link,2024-04-21 15:05:18,01fmybro/02notrel/03notrel,,,,,,True,False
5373238,73729337,sri lanka,1,dynamic score top broker list row,2024-04-21 15:05:19,01counpg/02notrel/03notrel,,,,,,True,False
5373240,73729344,singapore,1,popularity-box-whole-row-link,2024-04-21 15:06:27,01counpg/02notrel/03notrel,,,,,,True,False
5373245,73729344,singapore,1,interactive-param-table-name-link,2024-04-21 15:07:01,01counpg/02notrel/03notrel,,,,,,True,False
5373249,73729496,indonesia,1,mobile-chapter-2-top5-box,2024-04-21 15:07:26,01educat/02stocks/03buysto,,,,,,True,False
5373253,73729483,peru,1,mobile-chapter-2-top5-box,2024-04-21 15:08:19,01safety/02isscam/03notrel,,,,,,True,False
5373260,73726680,spain,0,dynamic score top broker list row,2024-04-21 15:09:11,01bestca/02notrel/03notrel,,,,,,True,False
5373263,73729684,india,1,dynamic score top broker list row,2024-04-21 15:09:51,01bestca/02notrel/03notrel,,,,,,True,False
5373268,73729788,hong kong,1,broker-name-link,2024-04-21 15:11:09,01counpg/02notrel/03notrel,,,,,,True,False
5373271,73729892,poland,1,dynamic score top broker list row,2024-04-21 15:11:40,01counpg/02notrel/03notrel,,,,,,True,False
5373278,73729855,thailand,1,dynamic score top broker list row,2024-04-21 15:12:59,01bestca/02notrel/03online,,,,,,True,False
5373282,73729936,portugal,1,dynamic score top broker list row,2024-04-21 15:14:13,01counpg/02notrel/03notrel,,,,,,True,False
5373290,73730338,united kingdom,1,top2-top-5-box-visit-broker-link-mobile,2024-04-21 15:16:00,01compar/02brvsbr/03notrel,,,,,,True,False
5373297,73730390,switzerland,1,mobile-chapter-2-top5-box,2024-04-21 15:16:47,01safety/02isscam/03notrel,,,,,,True,False
5373298,73730436,canada,0,dynamic score top broker list row,2024-04-21 15:16:49,01bestca/02notrel/03online,,,,,,True,False
5373306,73730438,spain,0,fmb broker list item link,2024-04-21 15:17:54,01fmybro/02notrel/03notrel,,,,,,True,False
5373315,73729936,portugal,1,fmb broker list item link,2024-04-21 15:18:49,01fmybro/02notrel/03notrel,,,,,,True,False
